analysis,Gradient_1,Gradient_2,Gradient_3,Gradient_4,Gradient_5,Gradient_6,Gradient_7,Gradient_8,Gradient_9,Gradient_10,Gradient_11,Gradient_12,Gradient_13,Gradient_14,Gradient_15,Gradient_16,Gradient_17,Gradient_18,Gradient_19,Gradient_20,Gradient_21,Gradient_22,Gradient_23,Gradient_24,Gradient_25,Gradient_26,Gradient_27,Gradient_28,Gradient_29,Gradient_30
24821143,-1.391100562806588,-1.001887031297526,-3.0067087776817996,0.007170580975800064,-4.040173978949142,0.41693654049402323,1.948795447229811,1.0028570516164692,-2.498614004105339,-2.5075970048537175,-0.643363899891613,-1.8579684834819794,1.2106585858039207,4.794628359502643,-0.7842036945662237,-2.5781355730070734,-2.226470797006424,1.557610045279529,-2.895336906269829,2.148759640926492,0.8442994036931255,-2.729408220183192,0.6790768938018449,-0.26790934829170104,0.38260087545576,-2.2949141401766946,-0.3275055539817753,1.21354129526255,1.630798252723981,-0.926482492271809
24915066,-0.3591179600487497,0.263173196898375,0.09317503024346116,-0.39870885407755374,-0.40127830392078495,-0.3014376009742917,-0.029799163415822016,-0.6204805730272936,1.2176273444818135,-0.843406551054662,-0.07934996446165954,0.7852500986928509,0.07944662987461021,-0.2836187541208912,-0.42250577714261467,0.03336295216669738,-0.7443231360595628,0.19942313779876317,0.41233860403056327,0.6675503537970671,-0.010244485385775,1.3466591038341715,-0.04933097866658445,-0.21326848214597124,-0.0580768101237928,0.08397037343151256,0.10899498479455103,0.11686935814260542,-0.27712332182332505,-0.6208256238947523
24963329,0.5746890606832936,-0.8522641598317174,0.26735372599693824,-0.2853196310931309,2.260028949296559,0.5133959287536113,0.754333312824933,2.2212045748111544,-2.0529252476912285,-0.8000324616809817,-0.13311281301669256,1.8509826413389803,-0.7725523078594916,0.2841610036700915,0.4674743816576178,1.0593046862909088,0.3343358648338043,-0.8848650545787589,0.8280125098592385,-0.147279179975243,-1.0244928838380627,-0.7662288054549395,0.32220912015384623,-0.2229384587117347,0.268662034439521,-1.6138051125822659,-0.4300253976124335,0.8860991171577992,0.4943288883867839,-0.6472905021804124
24968124,0.7746385411297609,3.641984463853871,1.7784711886199702,4.738295601913874,1.4463808617559344,1.5287749112195705,0.5026725338598793,0.7833973147043162,-0.7740137935607433,0.20982032091975422,0.4591663138412259,0.1050615153986297,0.015002437424367682,0.6629946356114218,0.31976200015593287,-0.6865519167669895,0.7326215253699342,-0.834579884734335,-0.9576506330337222,1.0164341289992551,0.41932546906682344,1.1875138439396065,-0.030349698791119442,-0.4236562214867002,1.0856958043388396,-1.3369349013871314,0.15139553339960052,-0.08952481576296928,-0.8464840698841161,-0.0616393318685683
25220656,0.8517383437161549,1.0436652259953112,4.455867658704847,-1.7261048388952271,-1.304445584923518,-1.4651349451028772,2.0548999143411315,-1.152391093534782,2.856266654572034,-0.524611571619001,-2.9696022216046956,-2.449582228534977,-3.2356619709298173,0.26448742304345496,-2.127928236290607,0.5446016198142728,-0.6783360402499834,-0.598048708517599,-0.6958225319449715,-0.01996048657324089,0.14495467598581968,2.1218498292693453,0.6838111291586733,-1.8471034710149976,0.6516099451586038,-0.7758953104999442,-0.13431126565187326,-1.6836056205154444,-1.1463750071413048,-0.5081597243197107
25228908,0.45711063430279264,-0.5191384496142446,0.91464058962612,-0.43238557895524443,0.39998572846389524,0.6953916065279938,-0.1288426120200783,-0.17613556296682448,-0.15828054354693036,0.3383127229932491,-0.137998122846866,0.4202987172047536,0.10052896863723394,0.25730385007516204,-0.4013467448549431,0.2468874708163506,0.09798560661912883,0.23374787816547393,-0.35770852776302925,0.40556044990347273,-0.023837018108905948,0.08822543393021755,0.3903566736045986,0.27520361757608663,0.5071161139232958,0.3068524807833391,0.29557540239812224,-0.4024518300679324,-0.10710386280423254,-0.12164846472511255
25452777,-1.9140991556556979,-0.7761642117289426,-1.7159994824563882,0.3680912998296698,-0.5701543313965982,0.9460062455969044,0.2031303475542075,-0.6220415017429968,0.5725019568709786,-1.0586947029094078,0.8286888718608146,-0.7411416570863768,-0.6546155536287654,-0.8338820917577816,-0.3376758569387019,0.08567871452710431,0.7423711201749846,0.29299056506432647,0.06968657111235779,-0.5521086477587823,0.018804831718795757,0.20311511601660276,1.3229120114329083,-0.4074532990885238,1.1319019070554774,-0.3871417332117839,-1.2469723552407115,-0.30929142696297374,-0.2268133512911926,-0.4105277015050099
25525442,1.4225913493252984,-0.4501593187918724,-3.340107388465792,0.7778579563999898,-1.0845960040528266,-2.2137986307497677,-0.3898609287155313,2.041640239919067,0.34000958519950536,0.06776189399276897,0.7160251018548569,2.3046172532764344,-0.18904347608571875,0.2131266977582155,-3.089551074518916,0.7773841758317434,0.2923463566957803,-1.6785994211831003,0.573652396465827,0.6200411145082289,0.2345228233992209,2.1562190724947388,1.3790132219367746,0.1816541303845388,1.024866677853511,-0.10291288186905716,0.2838779441809464,-1.2793214263423782,1.0300174444676955,2.0191323478673606
25741269,1.228935152007896,-0.6050915928864026,0.11149449697262075,-0.05468394100008119,-0.27412052520174146,-0.2197483217732655,-0.6272274263766778,0.00982836196105716,-0.5958099808764394,0.06946046712967739,-0.8928949871719095,-0.46798868201588,0.9270859739032499,-0.575492104068332,0.6067158129779487,0.7902062957976946,0.08185150285960612,0.36304637998439865,0.27371876680778695,0.014042417204739635,0.0883622413316303,0.7233101560954477,0.21587376091004834,-0.6587742608165102,0.3940810494377913,-0.2663833519462545,-0.06898590753705823,-0.20288220155066589,0.14800556631261602,0.32133711921868213
26161117,0.10485013714108207,0.08984789045374951,-0.5626134612429877,-0.3768874618582089,-1.1935050437147763,0.7430567318464556,-0.5817485969257401,-0.25142062024679657,-1.1970689849488072,0.9429726502052381,0.13886739561765088,0.6814386296731749,-0.24701900937924728,0.49281710523706135,-0.7631163297092408,0.2092098738802092,0.13393679008047885,0.1389287986404942,0.2561393739405507,-0.32471140807773,0.4785891315620304,-0.29987153980012365,-0.25752094625659927,-0.22006236440845373,0.08691133452247256,-0.7865325430274381,0.18992256098698693,0.5536507275620773,0.4457052529816699,-0.0959457165560194
26211895,-0.3469369408369875,0.02824326616331589,0.628306168915216,0.2158065828323325,0.6713042816538943,0.08206540319665633,-0.8379509684751562,0.6723866973307886,0.2543582498836622,0.5726259851271935,0.4219137626290573,0.6370640892020792,0.8486176324478361,-0.27097935884628005,0.04796365235132021,-0.2282649293218372,-0.41022907688835314,1.058717686861705,0.44820860948006935,0.5596575506818451,-0.46087308003060234,-0.23595910619925023,-0.3898501025742783,0.2750898916380817,0.017378096023252628,0.6238801513318325,-0.11244135352261932,-0.6144365845820564,-0.8254802298636742,-0.5231990122422185
26467429,-0.8299495952070146,-1.125448424502503,0.07664005214050987,-1.3448523663306995,4.8737732875489055,-1.7632543053648868,-1.4627890643778467,0.9797752510270952,-0.8655113054105789,-2.2698265842727228,1.0684419640964695,-0.415849840190962,-1.0454528116077673,0.5421717215643234,-1.5865824632130952,-0.08602476227804617,-0.5156820515241841,-0.08505658011159155,-0.22085032994058945,-0.8754758408052553,0.942882174149182,-0.12000982061344351,0.6484664334556589,-0.43325360994711654,-1.2814225311699812,-0.8623036578169531,-0.7640497965141265,0.5947338014098171,0.6094665725706687,-0.9364356414301652
26839078,-0.8022244810812285,0.7479791540576675,-2.198376030667605,-0.004289078802423858,-0.5757342605893856,-0.1451224015497485,0.6582414919574083,-0.6252165778752511,0.03917749945420415,-0.4688954214610715,0.03138453315278222,0.2125798432980044,-0.6550282755067658,-0.2934299885469117,-0.4493040309499621,0.5867413383200103,-0.08392658438663857,1.2639053481489908,-0.5231355777853665,0.18777673663600553,0.4320739331545394,-2.057418180521296,-0.4951945875849387,0.17805875303078458,0.16839016436066098,-0.13935254011769874,0.2748376432851827,0.0039041447317785098,0.10571035534166544,0.48323734868134366
27242492,-0.1764101487549338,1.670835954597694,-3.4142229042600736,-0.12309823721123996,-2.245030883035677,-1.2366434037802312,-0.5567316874725536,-0.7459948445816749,-2.433322065645048,-0.62166721362887,-0.41868202972519947,1.493583240009546,0.7989202578216644,0.5411955991497233,-0.519311574805566,1.159678522207575,-1.9801548099201782,0.14422080726163425,0.6692526795525945,1.0992900995606638,-1.4025729646153235,1.123167372009365,1.2557606886464028,-0.017200075092202994,-0.23087754035617936,-0.4100953987272209,0.40803077208433186,-1.446747688475215,-0.20665637800039086,1.1495348193344246
27688791,-0.9263753368149609,-0.7585293784246832,-1.2807881807910904,0.12438840666186318,-0.8806400730227102,0.8248642677577219,0.57120086939356,0.2670381697296048,0.32831816058901936,-0.5992983731447274,-0.14639871817721856,0.05596868954397338,-1.053161126011759,0.004157780290252539,0.041854409095265166,-0.6542956253536457,1.2173460392939737,0.38137817422479814,0.20862015454880178,-0.3372869268048975,0.11224210809118286,-0.6297254933902744,-0.32294538367209924,0.1399933817810268,-0.487984327850694,0.2619541363007512,1.0570198437720775,-0.9681631696016926,1.1805024869053844,1.1935103498542294
27803655,-2.0088544242465454,-1.8275051858469278,-0.43715177977965136,0.6771097777128642,1.4782980086138506,0.9793354008879143,-0.14412784578515941,1.0521970168710342,0.5488885228067676,4.366066121749193,-1.7805033100056336,0.7746075868698922,0.20628459938813828,0.5139487312463393,-2.1162336752011104,-1.419560214884943,2.325374424154554,0.13002441698663642,0.6255505147906262,1.2237239860023819,2.9399821758162714,-2.3794253594706034,-0.8093883535904782,1.5239673452180746,-0.5642672271864663,0.7585542375978309,-1.7104120092002746,-1.3975013648453662,-1.5570578532560375,-0.8551776589547252
27812501,-0.8870935146817115,4.27883868460418,-1.0813764307823255,-1.7794952792233807,-0.23247962486819598,-1.0819676029052168,0.25786025848156774,2.4842603135984267,4.431389993039036,1.5443350116923427,0.0495012885441331,-3.2355975425659764,1.5561426500425362,0.5060567691860348,-0.18714636549546132,3.4962922088357695,2.6570507705405686,-3.9880478484429154,-3.781725412615949,-0.5194650702115511,-2.5339345378592832,-2.7341759317219303,0.9249461900355238,-1.8509982956411253,-1.1687452925961317,0.4067426535914091,0.17518274569965336,1.062000528166907,0.020379655118751363,-0.07614936422719887
27857211,1.800841540650374,-0.9271235272576184,-0.5934757727274994,0.9134662417091787,-0.4660011402652396,-0.5997370842669804,-0.3259308639517353,0.7784669396686259,0.5594280042088775,-0.608499668724697,0.6892084541349689,0.32634713211399213,0.06868574406803926,0.4467023398792758,0.21879442278851607,0.5675111154175041,-0.09647344686876849,-0.655304260787614,0.3167113476404307,-0.33383318525677425,0.3092652726327804,0.5587192334353004,0.25488993298662577,0.74675666852027,1.3142236071191395,0.19328679697260737,1.0285729602809282,-0.41934523110520167,0.38682093573175297,-0.4088723195611958
28334999,0.26119785092055714,-1.036138703988435,-0.6004322799133383,-1.6430454838610205,0.502095604287102,2.569672262002399,-1.5510131865075623,-0.9894749671239844,1.3545687217400633,-1.148455935819746,2.3661263738134384,0.5054009967510793,-0.7476869444835356,0.42055575548965046,-0.12152258611353499,-0.2320969266108088,0.07095653620684762,-1.3105770209599936,0.7198913308908318,-0.7511300630223371,-0.7452907161271609,-0.6554378750170705,-0.23224224459183482,0.9008527670344753,0.03965100936533756,-1.2093065402715057,-0.012998983654360823,-0.23582594406167723,-0.19397179512542748,0.4100744185968157
28443010,-1.096126291866175,-0.46159185096088645,0.7259912675526968,1.2066554790798059,-1.373522284651505,-0.00399570627833779,-0.0013421275583602873,-1.0374774060452348,-0.8135160939218328,-1.13990998827343,0.24728221726413127,-1.8455041083433816,0.5517498457362282,1.6013809272679758,0.7478971842008498,0.12097745221716555,-0.6445896585901679,-0.04978101717273761,-1.4867950482454932,-1.0290007461095714,-1.4299458156070557,0.9820281557707858,-0.2150452189042757,1.1713268266272292,-0.6695962525433752,-0.5788536061069005,-1.7492486754051935,-1.7521676522680698,0.012220034048690542,0.9858938789437011
28480365,0.34954893213645116,-0.11458168284055699,1.317516861742146,0.5059960273902234,1.7153297429802148,-0.9814486244292815,1.2650253227177837,-0.22790519499731826,-0.46956965234254366,-0.20054729665054882,0.010979193843626365,0.08453515344426157,0.8374173530472029,0.9100832611120777,-0.9878839467197875,0.295243196888905,0.6214484084174583,0.3969511815676814,-0.2481618937343904,-0.055687409971164344,-0.6731270141269844,0.3483413905233799,1.1091141318368212,-0.537454518241887,-0.6177095534407314,-0.30853636774118687,-0.06787692044210267,0.9172492660039914,-0.435565857204106,0.8941040957413532
29343693,0.19188821057099884,0.11241473323858404,0.6380805645987544,-1.1980564912951854,0.6235554845250371,0.9987253244183426,-0.3185170080939904,-0.07904997337907216,-0.41964604508332387,0.9748916005827473,-0.4290876402272985,0.6113465921998553,0.46889011170637135,1.1755209601059753,-0.7865028584052989,0.09168977442532093,0.2128724581913198,0.06087736225265875,-0.8404456485901188,2.043633610046985,0.23120109874739653,0.9821478826649233,0.9520171994097252,1.3302228067907755,2.3545139225028975,6.4090669283084765,-3.6280647867051714,2.1352626202383194,3.91402950360763,1.685239217867894
29563830,-1.8014175843156985,0.0694550578190336,0.055290681554000166,-0.22167577819632928,-2.2690720146312526,1.0874306705222965,0.5982800353992428,0.0562210643592827,0.2645456033429977,-1.589755311634959,-0.6323331671709486,-0.7587293900378703,-0.5145520868437687,-0.703314644587282,0.17018720028795373,-0.21884063205598836,-0.24837563243849797,0.04638388418185944,1.370683339191815,0.7317439067845336,0.8115186277568981,-0.41760598680655286,0.05441150159886697,0.185707330009389,-1.229648685791939,-0.1338028668783163,0.32112144263427944,-0.917270992473624,0.5385888093068621,2.4680629262658993
29763448,-0.3887262468020307,2.591295207751285,1.1696701346106058,0.1765813221948598,-1.6906922233839394,-1.3079054632539449,-0.2807785118321658,-0.24213017621759522,-0.0006916591824031671,-1.152560243837005,-0.4044798090972779,1.1137005974962104,1.0888600475594599,1.4228552328010313,0.268350470177212,1.6952234299042468,1.8313415619684754,-1.5767492295151702,0.12976071445403545,-1.2482471179400176,0.3865372102199001,1.60385397047879,0.10281749410703607,-0.554038587760428,-1.1300133485607942,0.16928198224194313,-0.7646952480852998,2.183029042183721,-0.5309448969984223,-1.270837328597064
29904344,-0.23915592423201176,0.18127418389115066,2.12946114581076,0.22928882384909358,-1.3543537904576082,-0.9583148037282001,0.44233298124195725,-0.8199227117033953,0.5753334875025128,-0.9079117235196531,-0.47568433289484324,-0.17383928219246117,-0.31061169685327955,-1.0596856171230415,-0.3730392884385492,0.25692889834765115,-1.2270741430019287,-0.23560780226270106,-0.5415079322608687,1.7293879934159244,-0.34396758107867614,0.9082662200079099,0.9969274334980232,0.6558382518533644,-0.3592674250842659,-0.49285669093478035,0.61504456810578,-0.5102996428110405,-0.3864445588831053,0.5671418894251866
29951105,1.3103741445144486,-0.9197726975841586,0.0931222499262589,-0.01123826473591421,-0.5304540770168199,0.4659041511262537,1.532383348156508,-0.2485574303578493,0.5768538459184117,-2.0856440751944025,-2.0285519969836048,-0.08877969912747434,1.0502276313821859,1.6580424649640504,0.4693005069409421,-1.6495529426833264,-0.2823845486847969,1.60003195954388,-1.3809706542709888,-0.49773832014548086,-0.8237545370372398,0.8841035146170605,0.9391051490209825,-1.1478020467120174,-0.6785377516444576,1.349281691699717,-0.4209539067313686,1.3966415105339534,-2.453176471335708,0.25606178028187404
30034336,0.18612323072076592,0.6692981328838973,-0.19288357922362662,0.31839871700045247,0.3951689266774433,0.5450258098173727,-0.0534498790729035,-0.15264430818127875,1.0451746618748379,2.341315414177145,1.1056435346595233,0.35052148435424013,-0.250046035709871,0.6379160996174281,0.10421146320739648,0.027053830065391162,-0.31145505211761415,0.8029977689908424,0.014445913411370567,0.004654803150938196,0.3143070637383799,-1.1218389653309282,-1.06269983090003,0.037776376425649245,0.8068773504297095,-0.22620916834217936,-0.005277564452368344,-0.11439183186542493,-1.1605361473509659,0.2129543907157958
30105065,9.974269408539929,-5.4531555370627505,-1.7420993455976286,2.9780104324257524,-3.0594930676084604,-2.887212541857606,0.27373866443079004,5.18821071179888,1.6938278586811115,-0.39601007057563664,3.3071287362800468,-0.6126851348971627,-0.7027389898633457,0.39912665774391587,-0.4722275138125355,0.8268635826356355,-1.34110517984738,-1.2855552946478428,-0.2630346701648336,-0.04875886020421168,1.5844564974865232,0.21512386368670114,-0.5768260290569198,0.23835708877140618,-0.4580561681731499,1.1373407989214253,-0.4032159352549371,-0.14489698785362914,-1.1117852658795608,-0.37160999919917836
30719061,-2.442906407687568,-1.549926288196462,2.191558557555881,0.4537052683856537,-0.07578226665323001,-0.5418213750244015,-0.91997995013054,2.5216799060361508,-1.2400146713767797,2.0908507703632826,-0.3944184938150092,-0.09687386611550634,0.021560112452588258,-0.5797070637658353,-1.0788516578452163,-0.05309663742260443,0.005737948210455718,0.24960875491695314,0.913676931295038,0.6891621607272714,-0.8306424736252418,-0.4145109598826853,-0.15674326818618442,0.47937879153559415,-0.6233006153640025,0.6945455137080156,0.6390656978731084,-1.2537865252768425,-0.194222030465648,-0.5145594023947554
30881095,4.494942363383461,0.22622671280258044,0.9314898217873795,2.1362413358198213,-0.12099994281455885,0.20230738949924662,0.5958374406072479,-2.630723622683165,1.3583832616152514,0.8269642467447028,-0.46898647337056737,-0.0413338217001585,-3.2458317024334797,1.564485544088636,0.263233369622416,-1.4010400208160065,0.6424042283966394,-0.2534247245621483,0.21939482838997484,-2.4840899362402205,-2.686284540838564,-1.4084543178409492,1.023146980596086,1.2639543318509454,-1.1692507236997578,1.0792722136637456,1.5428329327877741,-1.339280691868593,3.9252104525638454,-0.637175434486848
30914909,-0.9011238938932385,-1.6928529392025824,0.4914838199932273,2.304788556518343,-0.19310219771136466,-1.6497127954595345,-1.7109697417915268,-0.8595858336452644,0.7127753846853128,4.818328121729378,0.7364613135967049,-1.3309402618748953,-0.16933334899381947,0.6728368888411147,2.2825851425309214,-0.8007034600833559,-1.9859300641452169,0.6211813944545379,-0.4571010729089546,-3.499570287823505,0.8979700243863297,0.8904076802321492,0.47645551470899267,-1.2625626808918404,1.801617898722973,-1.347769047773734,0.8981051544222438,2.648535751917278,0.23457444560650095,1.8143095331281032
